GEOID,TOTAL_POP_x,heatweek_avg_qol_calls,normalweek_avg_qol_calls,heatweek_calls_per_1k,normalweek_calls_per_1k,PCT_BACHELORS_PLUS,PCT_RENTERS,PCT_LIMITED_ENGLISH,MEDIAN_INCOME,POVERTY_RATE,PCT_NON_WHITE,PCT_TREE_CANOPY,PCT_IMPERVIOUS,WCR,NDVI,BD,AH,POI_500M_DENSITY,KNN_SUBWAY_dist_mean
36061018600,6366.0,4.8,1.5714285714285714,0.7540056550424128,0.2468470894484089,0.1663849311760444,0.9794520547945206,0.0061951471347444,45221,0.3105590062111801,0.921143575243481,12.355555555555556,1.511111111111111,0.0,0.0903082489967346,0.2262251331670911,26.395318953036124,45,530.5734167783831
36061018700,10053.0,2.0,4.714285714285714,0.1989455883815776,0.4689431726137187,0.6267578376983615,0.6825089803813208,0.027478842336224,135716,0.0845577211394302,0.4298219436983985,20.541666666666668,1.525,0.0006901551462091,0.0730423554778099,0.2798235591424753,35.18626946266574,96,681.6554206660855
36061018800,4358.0,2.0,4.857142857142857,0.4589261128958238,1.1145348456041433,0.3324901630129286,0.9631274988893824,0.0202561117578579,41288,0.3347896068061623,0.8056447911886186,1.0545454545454545,1.181818181818182,0.0,0.0515734031796455,0.4084789375929217,15.84967532933637,80,765.4539823476833
36061018900,11169.0,3.0,7.714285714285714,0.2686005909213,0.6906872337976286,0.3364066782955395,0.8688071443759302,0.026431718061674,37641,0.3600373482726424,0.6305846539529054,10.745762711864408,1.4305084745762713,0.0,0.0783342123031616,0.2812585521917286,24.84926205786866,136,533.9668831852199
36061019000,3719.0,3.8,4.428571428571429,1.0217800484001074,1.1907962970076442,0.6151327755547472,0.5837971552257266,0.0,92991,0.176122613605808,0.7932239849421887,1.1578947368421053,1.1403508771929824,0.0,0.053018745034933,0.403668456521551,26.40369192762067,40,549.6436578232964
36061019100,8533.0,5.6,4.285714285714286,0.6562756357670222,0.5022517620665985,0.7226267152058247,0.5561837455830388,0.0067486141238852,135934,0.0894530786570174,0.2984882221961795,18.0609756097561,1.532520325203252,0.0015207363057604,0.0665333271026611,0.2688032613728328,30.564014874135207,106,659.4196137100811
36061019200,4358.0,2.2,0.8571428571428571,0.5048187241854062,0.1966826198124959,0.1360902255639097,0.9949590422180214,0.0079101811686654,16911,0.4861275788475219,0.9079853143643872,9.090909090909092,1.2727272727272727,0.0050924187249682,0.0518400594592094,0.1229229132071349,23.68255565407427,28,1047.771124850008
36061019300,10654.0,4.4,5.0,0.4129904261310306,0.4693073024216257,0.5430914826498423,0.8415910676901605,0.0142980520103636,72865,0.1782835467045993,0.6381640698329266,1.671794871794872,1.4923076923076923,0.0,0.0456949174404144,0.3923273971359962,23.683976036483607,119,532.9110050292051
36061019400,6524.0,3.2,2.571428571428572,0.4904966278356836,0.3941490759393887,0.3423948220064725,0.9250645994832042,0.0540945406125166,36458,0.3279445727482679,0.7492335990190068,6.082901554404145,1.2746113989637309,0.0,0.0673489496111869,0.2941662407825489,28.364417243170987,62,770.6092950816151
36061019500,7601.0,2.0,3.7142857142857135,0.2631232732535193,0.4886575074708215,0.7135173897454284,0.6497915425848719,0.0024271844660194,113379,0.1313588372411901,0.447178002894356,21.81404958677686,1.5578512396694215,0.0016524687847064,0.0736711844801902,0.266882460563727,28.78331186124437,118,633.5518054352361
36061019600,4211.0,2.0,3.857142857142857,0.4749465685110425,0.9159683821284392,0.1930771673547157,1.0,0.0336501412792191,21967,0.3690355329949238,0.8211826169555925,1.8934010152284264,1.4771573604060917,0.0,0.043218120932579,0.3214748878574135,22.130757786030813,55,550.2247910929746
36061019701,958.0,2.6,1.0,2.7139874739039667,1.04384133611691,0.6757123473541384,1.0,0.0,49336,0.2724425887265135,0.5866388308977035,33.06870229007634,1.683206106870229,0.0078081756683268,0.0745387971401214,0.1186373770948145,41.635228214328,70,567.0039632644047
36061019702,2901.0,3.2,1.7142857142857142,1.103067907618063,0.5909292362239622,0.6610767872903796,0.8837814397224631,0.0058415480102227,97981,0.2338653712699514,0.7049293347121682,1.537037037037037,1.6296296296296295,0.0,0.0428078174591064,0.3769524605063143,25.578343493932326,63,513.0671527328298
36061019800,2684.0,4.2,5.0,1.5648286140089418,1.8628912071535024,0.4727626459143969,0.5220061412487206,0.0048134777376654,96771,0.0719622493118364,0.7555886736214605,14.98814229249012,1.3675889328063242,0.0,0.0857575312256813,0.2280524328577261,20.580908709819507,57,500.7084045116553
36061019900,9017.0,2.4,3.0,0.2661639126095153,0.3327048907618942,0.8045446476122847,0.6191363777570674,0.0009028326373998,95313,0.2164350084007942,0.3588776755018298,22.463414634146343,1.7154471544715446,0.0002787062549068,0.0760396122932434,0.282412372355696,30.816807102654025,76,622.1588084336254
36061020000,3123.0,4.0,6.428571428571429,1.2808197246237591,2.058460271716756,0.5711340206185567,0.875,0.0042221500487171,70150,0.1149535702849823,0.6333653538264489,0.1489361702127659,1.099290780141844,0.0,0.0328695960342884,0.4441219212828887,19.311408154982423,57,566.2154906047152
36061020101,1858.0,0.0,0.1666666666666666,0.0,0.089702188733405,0.8680688336520076,0.7805755395683454,0.0,151667,0.1693121693121693,0.4547900968783638,0.2622950819672131,1.8688524590163933,0.0,0.0347235761582851,0.5187971460751271,40.253839258208615,56,578.9707487853232
36061020102,4028.0,6.2,5.142857142857143,1.5392254220456802,1.2767768477798271,0.4878449408672799,0.7574793125397836,0.0,75721,0.1916583912611718,0.7445382323733863,1.362637362637363,1.5384615384615383,0.0,0.060183934867382,0.3961231160486118,21.468235933106,61,546.890241611758
36061020300,3933.0,0.0,0.6666666666666666,0.0,0.1695058903296889,0.8124341412012644,0.9170403587443946,0.0093603744149766,63819,0.262278978388998,0.5301296720061022,4.242424242424242,1.8737373737373737,0.0,0.0517006814479827,0.3643226958619965,36.73436354198114,43,637.5407760419772
36061020500,5650.0,1.8,3.0,0.3185840707964602,0.5309734513274337,0.9369187221997574,0.8219814241486069,0.0054664723032069,209667,0.0606771706335903,0.3145132743362832,34.37864077669903,1.6763754045307444,0.0010051034025657,0.0995434373617172,0.175529811806248,44.3912200151597,17,777.6404552346683
36061020600,3839.0,2.2,1.2857142857142858,0.5730659025787966,0.3349086443642317,0.4078718216649251,0.8921865536038764,0.0048257372654155,48161,0.2580390089615182,0.7210210992445949,1.8363636363636364,1.2121212121212122,0.0,0.0541010163724422,0.361012760810973,17.82348570078357,36,590.9696675157454
36061020701,2858.0,0.4,0.4,0.1399580125962211,0.1399580125962211,0.8168137000518941,0.9141048824593128,0.0032715376226826,69800,0.2639388489208633,0.4895031490552834,0.4615384615384615,2.0,0.0,0.0342413857579231,0.4116276428781018,29.75394649657009,37,637.6011853634176
36061020800,5713.0,1.6,3.857142857142857,0.2800630141781901,0.6751519091795655,0.586935866983373,0.8098622834295869,0.0032739177882866,92132,0.1793659134699597,0.7230876947313145,0.8493975903614458,1.0240963855421688,0.0,0.0561912693083286,0.3709158669152144,17.881228219814567,52,606.26812399622
36061020901,3388.0,5.0,5.285714285714286,1.4757969303423848,1.5601281835048069,0.1413925672789406,0.9748743718592964,0.0184696569920844,22743,0.3724911452184179,0.9321133412042504,8.461538461538462,1.1692307692307693,0.0,0.063542865216732,0.2787589231716088,30.67344602068931,54,651.3611243434743
36061021000,7038.0,2.6,1.8571428571428568,0.3694231315714691,0.2638736654081923,0.3568675187664841,0.8836084234490609,0.0,40164,0.3688547882921284,0.9428815004262576,10.508928571428571,1.4151785714285714,0.0023433704708186,0.0561138093471527,0.1217120157423292,34.05655068485858,15,706.3205346286694
36061021100,10110.0,17.0,15.285714285714286,1.6815034619188922,1.5119400876077436,0.6887175324675324,0.7525652985074627,0.0047783651891012,75954,0.2289987271955876,0.6153313550939664,21.77402597402597,1.5038961038961038,0.0002200167538616,0.0853751376271247,0.2011813449478801,37.505932263100846,55,774.1677511023596
36061021200,4270.0,8.8,7.571428571428571,2.060889929742389,1.7731682837069251,0.5224093634027976,0.965389369592089,0.0020115665074176,77230,0.1784835056622353,0.8850117096018736,3.3622448979591835,1.3673469387755102,0.0,0.0519685856997966,0.3308613571109365,27.02994959541352,27,685.0160955093131
36061021303,6539.0,5.6,6.285714285714286,0.856400061171433,0.9612653747842614,0.3554533508541393,0.9498973305954824,0.00033283408221,59413,0.2079435669375862,0.7745832696130907,1.4311377245508985,1.3592814371257484,0.0,0.0345241352915763,0.4167224782456284,17.32176800068893,35,631.0603520327093
36061021400,3037.0,0.4,6.857142857142857,0.1317089232795522,2.2578672562208943,0.540439806187104,1.0,0.0,67083,0.1675479180436219,0.8636812644056635,5.788079470198675,1.774834437086093,0.0,0.0728342682123184,0.2178509854030429,25.12439891523904,30,601.3100980092777
36061021500,4193.0,0.8,2.857142857142857,0.1907941807774862,0.6814077884910225,0.3968203497615262,0.9638084632516704,0.0,67206,0.1826854280944431,0.8368709754352492,1.181818181818182,1.3766233766233766,0.0,0.0228859335184097,0.3455702476917147,25.85192623042856,32,611.6154010230246
36061021600,9294.0,3.2,7.142857142857143,0.3443081557994405,0.7685449906237511,0.5036518563603165,0.8812067881835324,0.0,59784,0.203406273579821,0.7660856466537551,0.90625,1.59375,0.0,0.0436862669885158,0.4016971770118061,22.760600200491453,64,448.129550616845
