NAME,total_pop,median_income,poverty_all,poverty_count,no_vehicle_hh,edu_bachelors,edu_masters,edu_professional,edu_doctorate,edu_total,owner_hh,renter_hh,hh_total,limited_english,limited_english_total,state,county,tract,GEOID,poverty_rate,poverty_rate_c,edu_bachelors_plus,pct_bachelors_plus,pct_renters,pct_limited_english
Census Tract 738; Kings County; New York,3383,52221,3383,248,51,402,111,42,0,2339,568,711,1279,0,3113,36,047,073800,36047073800,0.07330771504581732,-0.0920512959547482,555,0.23728088926891835,0.5559030492572322,0.0
Census Tract 740; Kings County; New York,3979,64211,3956,815,27,534,200,75,18,2533,340,774,1114,0,3613,36,047,074000,36047074000,0.20601617795753285,0.04065716695696733,827,0.32649032767469405,0.6947935368043088,0.0
Census Tract 742; Kings County; New York,3075,71940,3075,399,98,365,89,21,7,1905,412,541,953,0,2836,36,047,074200,36047074200,0.12975609756097561,-0.035602913439589906,482,0.2530183727034121,0.5676810073452256,0.0
Census Tract 744; Kings County; New York,3152,155417,3152,497,28,322,326,18,18,1373,550,75,625,0,2770,36,047,074400,36047074400,0.1576776649746193,-0.007681346025946223,684,0.4981791697013838,0.12,0.0
Census Tract 746; Kings County; New York,2328,106923,2315,162,27,254,347,105,25,1269,375,323,698,23,2109,36,047,074600,36047074600,0.06997840172786177,-0.09538060927270375,731,0.5760441292356187,0.46275071633237824,0.010905642484589853
Census Tract 748; Kings County; New York,1730,88958,1730,233,25,328,140,43,26,1032,326,344,670,0,1518,36,047,074800,36047074800,0.13468208092485548,-0.03067693007571004,537,0.5203488372093024,0.5134328358208955,0.0
Census Tract 750; Kings County; New York,2917,96207,2914,94,101,636,258,74,8,1640,480,432,912,0,2669,36,047,075000,36047075000,0.03225806451612903,-0.1331009464844365,976,0.5951219512195122,0.47368421052631576,0.0
Census Tract 752; Kings County; New York,1248,156513,1248,0,0,246,113,54,7,672,277,4,281,0,1125,36,047,075200,36047075200,0.0,-0.16535901100056552,420,0.625,0.014234875444839857,0.0
Census Tract 754; Kings County; New York,1180,138929,1180,26,7,208,242,16,17,798,354,96,450,0,1162,36,047,075400,36047075400,0.022033898305084745,-0.14332511269548076,483,0.6052631578947368,0.21333333333333335,0.0
Census Tract 756; Kings County; New York,1999,87396,1999,137,68,407,312,61,85,1351,549,240,789,0,1839,36,047,075600,36047075600,0.06853426713356678,-0.09682474386699874,865,0.6402664692820134,0.3041825095057034,0.0
Census Tract 758; Kings County; New York,1454,55061,1454,113,73,285,154,81,24,1072,327,313,640,0,1282,36,047,075800,36047075800,0.07771664374140302,-0.0876423672591625,544,0.5074626865671642,0.4890625,0.0
Census Tract 760; Kings County; New York,2951,52021,2951,451,8,455,525,89,23,2084,376,786,1162,31,2833,36,047,076000,36047076000,0.15282954930532022,-0.012529461695245298,1092,0.5239923224568138,0.6764199655765921,0.010942463819272856
Census Tract 762; Kings County; New York,4269,52929,4205,1430,20,819,249,198,33,2848,241,1307,1548,61,3701,36,047,076200,36047076200,0.3400713436385256,0.17471233263796007,1299,0.45610955056179775,0.8443152454780362,0.01648203188327479
Census Tract 764; Kings County; New York,4311,81071,4308,807,95,680,367,128,29,2940,280,1298,1578,12,4131,36,047,076400,36047076400,0.1873259052924791,0.02196689429191359,1204,0.4095238095238095,0.8225602027883396,0.002904865649963689
Census Tract 766; Kings County; New York,2150,76964,2150,236,33,291,182,10,30,1540,149,520,669,0,2127,36,047,076600,36047076600,0.10976744186046512,-0.0555915691401004,513,0.33311688311688314,0.7772795216741405,0.0
Census Tract 768; Kings County; New York,3992,71250,3884,619,47,944,353,58,106,2426,489,788,1277,10,3610,36,047,076800,36047076800,0.15937178166838312,-0.005987229332182403,1461,0.6022258862324814,0.6170712607674237,0.002770083102493075
Census Tract 770; Kings County; New York,2698,86768,2556,202,228,522,304,78,0,1866,489,639,1128,0,2635,36,047,077000,36047077000,0.07902973395931143,-0.0863292770412541,904,0.4844587352625938,0.5664893617021277,0.0
Census Tract 772; Kings County; New York,3297,83971,3276,555,100,535,355,120,84,2530,509,661,1170,0,3151,36,047,077200,36047077200,0.16941391941391942,0.004054908413353903,1094,0.4324110671936759,0.564957264957265,0.0
Census Tract 774; Kings County; New York,3392,86455,3392,256,69,594,154,23,10,2180,129,1155,1284,0,3350,36,047,077400,36047077400,0.07547169811320754,-0.08988731288735798,781,0.35825688073394496,0.8995327102803738,0.0
Census Tract 776; Kings County; New York,3664,75335,3664,206,368,702,411,147,98,3152,1025,736,1761,0,3583,36,047,077600,36047077600,0.056222707423580785,-0.10913630357698473,1358,0.43083756345177665,0.4179443498012493,0.0
Census Tract 780; Kings County; New York,2194,110625,2186,52,11,423,214,7,7,1617,475,146,621,0,2144,36,047,078000,36047078000,0.023787740164684355,-0.14157127083588117,651,0.4025974025974026,0.23510466988727857,0.0
Census Tract 782; Kings County; New York,4087,65183,4087,604,91,471,209,0,35,3077,397,1215,1612,0,3845,36,047,078200,36047078200,0.14778566185466113,-0.017573349145904388,715,0.23236919077023074,0.7537220843672456,0.0
Census Tract 784; Kings County; New York,2590,101000,2582,255,110,559,155,5,26,1990,520,302,822,0,2529,36,047,078400,36047078400,0.09876065065840434,-0.06659836034216118,745,0.3743718592964824,0.36739659367396593,0.0
Census Tract 786.01; Kings County; New York,2543,73322,2543,381,74,658,59,16,0,2087,232,819,1051,0,2399,36,047,078601,36047078601,0.14982304364923318,-0.015535967351332336,733,0.3512218495448011,0.7792578496669839,0.0
Census Tract 786.02; Kings County; New York,2232,70060,2218,469,120,449,166,15,0,1593,275,537,812,0,2131,36,047,078602,36047078602,0.21145175834084762,0.0460927473402821,630,0.3954802259887006,0.6613300492610837,0.0
Census Tract 788.01; Kings County; New York,2125,56314,2060,194,66,345,54,28,36,1339,149,655,804,0,2036,36,047,078801,36047078801,0.0941747572815534,-0.07118425371901212,463,0.3457804331590739,0.8146766169154229,0.0
Census Tract 788.02; Kings County; New York,1794,61635,1774,339,8,127,37,32,0,1075,55,476,531,0,1776,36,047,078802,36047078802,0.19109357384441938,0.025734562843853864,196,0.18232558139534882,0.896421845574388,0.0
Census Tract 790.01; Kings County; New York,1881,106667,1881,101,20,265,109,11,0,1221,121,341,462,0,1771,36,047,079001,36047079001,0.05369484316852738,-0.11166416783203814,385,0.3153153153153153,0.7380952380952381,0.0
Census Tract 790.02; Kings County; New York,2793,58859,2791,267,39,442,172,100,0,1982,159,1016,1175,0,2724,36,047,079002,36047079002,0.09566463633106413,-0.06969437466950139,714,0.3602421796165489,0.8646808510638297,0.0
Census Tract 792.01; Kings County; New York,1376,76776,1376,301,86,161,57,9,16,1052,139,394,533,1,1170,36,047,079201,36047079201,0.21875,0.05339098899943448,243,0.23098859315589354,0.7392120075046904,0.0008547008547008547
Census Tract 792.02; Kings County; New York,2351,75370,2351,648,24,362,142,77,0,1510,127,651,778,18,2279,36,047,079202,36047079202,0.27562739259889407,0.11026838159832855,581,0.3847682119205298,0.8367609254498715,0.007898200965335674
Census Tract 794; Kings County; New York,2245,77153,2220,516,126,254,109,16,0,1532,253,342,595,0,2095,36,047,079400,36047079400,0.23243243243243245,0.06707342143186693,379,0.24738903394255873,0.5747899159663865,0.0
Census Tract 796.01; Kings County; New York,3464,69223,3464,629,127,680,611,54,17,2714,173,1352,1525,0,3304,36,047,079601,36047079601,0.18158198614318707,0.016222975142621554,1362,0.5018422991893884,0.8865573770491804,0.0
Census Tract 796.02; Kings County; New York,5805,74769,5805,849,135,993,504,44,29,4372,358,1876,2234,0,5544,36,047,079602,36047079602,0.1462532299741602,-0.01910578102640531,1570,0.35910338517840806,0.8397493285586393,0.0
Census Tract 798.01; Kings County; New York,3238,77214,3238,165,253,810,411,118,53,2282,405,1107,1512,0,3002,36,047,079801,36047079801,0.0509573810994441,-0.11440162990112142,1392,0.6099912357581069,0.7321428571428571,0.0
Census Tract 798.02; Kings County; New York,4962,92757,4962,851,41,1583,335,170,40,4049,77,2514,2591,57,4881,36,047,079802,36047079802,0.17150342603788796,0.006144415037322437,2128,0.5255618671276858,0.970281744500193,0.011677934849416103
Census Tract 800; Kings County; New York,3571,102431,3568,401,70,855,430,99,113,2744,575,828,1403,1,3478,36,047,080000,36047080000,0.11238789237668162,-0.0529711186238839,1497,0.5455539358600583,0.5901639344262295,0.0002875215641173088
Census Tract 802; Kings County; New York,4336,95781,4336,389,240,1088,502,15,39,3538,647,1246,1893,0,4102,36,047,080200,36047080200,0.08971402214022141,-0.07564498886034411,1644,0.46466930469191636,0.6582144743792921,0.0
Census Tract 804; Kings County; New York,3363,56722,3363,401,78,597,409,20,31,2579,377,1042,1419,0,3178,36,047,080400,36047080400,0.1192387749033601,-0.04612023609720542,1057,0.40984877859635516,0.7343199436222692,0.0
Census Tract 806; Kings County; New York,3591,70954,3591,478,112,673,274,21,7,2563,289,980,1269,4,3452,36,047,080600,36047080600,0.13311055416318573,-0.032248456837379785,975,0.3804135778384705,0.7722616233254531,0.0011587485515643105
Census Tract 808; Kings County; New York,2046,12854,1375,841,0,104,37,9,0,1744,2,718,720,26,2000,36,047,080800,36047080800,0.6116363636363636,0.44627735263579815,150,0.0860091743119266,0.9972222222222222,0.013
Census Tract 810; Kings County; New York,2484,71607,2484,304,92,202,291,143,30,1697,206,720,926,0,2211,36,047,081000,36047081000,0.12238325281803543,-0.04297575818253009,666,0.3924572775486152,0.7775377969762419,0.0
Census Tract 814; Kings County; New York,2556,72632,2549,309,164,255,161,9,0,2026,404,566,970,0,2460,36,047,081400,36047081400,0.12122400941545704,-0.04413500158510848,425,0.20977295162882528,0.5835051546391753,0.0
Census Tract 816; Kings County; New York,2969,100000,2954,308,86,438,186,12,33,2120,320,678,998,0,2804,36,047,081600,36047081600,0.10426540284360189,-0.06109360815696363,669,0.31556603773584907,0.6793587174348698,0.0
Census Tract 818; Kings County; New York,4190,71464,3940,794,195,632,586,185,12,3206,331,1417,1748,2,4075,36,047,081800,36047081800,0.2015228426395939,0.03616383163902839,1415,0.44135995009357454,0.8106407322654462,0.00049079754601227
Census Tract 820; Kings County; New York,5429,55000,5423,1333,22,862,246,0,34,4253,23,2379,2402,0,5219,36,047,082000,36047082000,0.24580490503411395,0.08044589403354843,1142,0.2685163414060663,0.9904246461282264,0.0
Census Tract 822; Kings County; New York,7977,81484,7827,815,62,1544,579,34,112,6036,248,2812,3060,0,7716,36,047,082200,36047082200,0.10412674076913249,-0.06123227023143303,2269,0.3759111994698476,0.918954248366013,0.0
Census Tract 824; Kings County; New York,5355,54900,5332,789,96,477,206,69,0,3770,318,1659,1977,0,4988,36,047,082400,36047082400,0.14797449362340584,-0.01738451737715968,752,0.19946949602122016,0.8391502276176024,0.0
Census Tract 826; Kings County; New York,4529,76181,4522,476,177,798,532,51,6,3246,499,1312,1811,0,4362,36,047,082600,36047082600,0.10526315789473684,-0.060095853105828684,1387,0.4272951324707332,0.7244616234124793,0.0
Census Tract 828; Kings County; New York,3790,70380,3732,473,212,534,224,0,0,2750,383,1026,1409,0,3633,36,047,082800,36047082800,0.1267416934619507,-0.03861731753861483,758,0.2756363636363636,0.7281760113555713,0.0
Census Tract 830; Kings County; New York,6329,62177,6329,824,156,740,270,53,17,4612,468,1816,2284,20,6171,36,047,083000,36047083000,0.13019434349818296,-0.03516466750238256,1080,0.2341717259323504,0.7950963222416813,0.0032409658078107278
Census Tract 832; Kings County; New York,2237,93803,2231,191,75,350,252,0,0,1653,528,231,759,0,2164,36,047,083200,36047083200,0.08561183325862842,-0.0797471777419371,602,0.3641863278886872,0.30434782608695654,0.0
Census Tract 834; Kings County; New York,1694,97500,1681,153,97,405,86,0,0,1254,408,174,582,0,1671,36,047,083400,36047083400,0.091017251635931,-0.07434175936463452,491,0.3915470494417863,0.29896907216494845,0.0
Census Tract 836; Kings County; New York,1994,91378,1994,149,71,273,177,7,3,1400,457,183,640,12,1935,36,047,083600,36047083600,0.07472417251755266,-0.09063483848301286,460,0.32857142857142857,0.2859375,0.006201550387596899
Census Tract 838; Kings County; New York,2020,69550,2013,348,127,195,188,41,21,1583,487,242,729,0,1888,36,047,083800,36047083800,0.17287630402384502,0.007517293023279498,445,0.28111181301326593,0.3319615912208505,0.0
Census Tract 840; Kings County; New York,2524,88646,2488,196,163,153,106,25,8,1771,528,322,850,0,2360,36,047,084000,36047084000,0.07877813504823152,-0.086580875952334,292,0.16487859966120835,0.3788235294117647,0.0
Census Tract 846; Kings County; New York,1903,59792,1903,78,146,146,135,0,11,1366,424,259,683,0,1829,36,047,084600,36047084600,0.040987913820283765,-0.12437109718028175,292,0.21376281112737922,0.37920937042459735,0.0
Census Tract 848; Kings County; New York,1619,98125,1616,139,66,277,145,12,19,1266,337,221,558,0,1568,36,047,084800,36047084800,0.08601485148514851,-0.07934415951541701,453,0.3578199052132701,0.3960573476702509,0.0
Census Tract 850; Kings County; New York,1594,99519,1594,23,48,160,45,0,0,1190,399,69,468,0,1576,36,047,085000,36047085000,0.014429109159347553,-0.15092990184121796,205,0.1722689075630252,0.14743589743589744,0.0
Census Tract 854; Kings County; New York,2088,69125,2070,343,161,258,140,9,32,1696,471,353,824,5,2031,36,047,085400,36047085400,0.16570048309178745,0.00034147209122192823,439,0.25884433962264153,0.42839805825242716,0.002461841457410143
Census Tract 856; Kings County; New York,3649,76667,3649,627,165,624,144,8,0,2342,371,1103,1474,0,3457,36,047,085600,36047085600,0.17182789805426144,0.006468887053695915,776,0.33134073441502987,0.748303934871099,0.0
Census Tract 858; Kings County; New York,1896,54063,1895,175,96,189,131,0,0,1317,347,432,779,0,1766,36,047,085800,36047085800,0.09234828496042216,-0.07301072604014336,320,0.24297646165527714,0.5545571245186136,0.0
Census Tract 860; Kings County; New York,3101,73450,3100,232,119,385,87,0,17,2287,437,735,1172,0,2980,36,047,086000,36047086000,0.07483870967741936,-0.09052030132314616,489,0.21381722780935725,0.6271331058020477,0.0
Census Tract 862; Kings County; New York,3112,58542,3112,503,84,442,140,0,0,2397,342,936,1278,49,3001,36,047,086200,36047086200,0.1616323907455013,-0.0037266202550642336,582,0.2428035043804756,0.7323943661971831,0.016327890703098966
Census Tract 864; Kings County; New York,2544,67143,2544,407,102,250,178,16,20,1998,391,493,884,0,2433,36,047,086400,36047086400,0.15998427672955975,-0.0053747342710057655,464,0.23223223223223224,0.5576923076923077,0.0
Census Tract 866; Kings County; New York,3099,72863,3008,513,63,464,187,0,0,2298,368,792,1160,0,2959,36,047,086600,36047086600,0.17054521276595744,0.005186201765391918,651,0.283289817232376,0.6827586206896552,0.0
Census Tract 868; Kings County; New York,3097,52539,3097,586,42,426,49,36,22,2303,180,1129,1309,0,2940,36,047,086800,36047086800,0.18921536971262512,0.0238563587120596,533,0.23143725575336518,0.8624904507257448,0.0
Census Tract 870; Kings County; New York,3327,59884,3327,624,93,389,114,24,14,2281,342,765,1107,0,3020,36,047,087000,36047087000,0.18755635707844906,0.02219734607788354,541,0.2371766768960982,0.6910569105691057,0.0
Census Tract 872; Kings County; New York,3341,74219,3321,608,113,378,207,38,66,2248,468,643,1111,11,3107,36,047,087200,36047087200,0.18307738632941886,0.017718375328853342,689,0.3064946619217082,0.5787578757875788,0.003540392661731574
Census Tract 874.01; Kings County; New York,3848,38798,3848,896,130,308,107,14,26,2430,247,1314,1561,61,3502,36,047,087401,36047087401,0.23284823284823286,0.06748922184766734,455,0.18724279835390947,0.8417680973734786,0.017418617932609938
Census Tract 876; Kings County; New York,1865,47105,1865,397,186,154,59,28,6,1223,327,401,728,0,1707,36,047,087600,36047087600,0.21286863270777479,0.047509621707209265,247,0.2019623875715454,0.5508241758241759,0.0
Census Tract 878; Kings County; New York,2753,60947,2314,454,11,286,25,8,0,2237,54,919,973,11,2661,36,047,087800,36047087800,0.1961970613656007,0.030838050365035174,319,0.1426016987036209,0.9445015416238438,0.004133784291619692
Census Tract 880.01; Kings County; New York,1899,59799,1898,232,125,210,101,30,0,1484,359,414,773,0,1852,36,047,088001,36047088001,0.12223393045310854,-0.04312508054745698,341,0.22978436657681942,0.535575679172057,0.0
Census Tract 880.02; Kings County; New York,1141,97614,1141,182,8,151,53,48,29,792,154,249,403,0,964,36,047,088002,36047088002,0.15950920245398773,-0.005849808546577795,281,0.3547979797979798,0.6178660049627791,0.0
Census Tract 882; Kings County; New York,6314,46461,6313,420,173,688,292,0,0,3780,535,1839,2374,0,5878,36,047,088200,36047088200,0.06652938381118327,-0.09882962718938225,980,0.25925925925925924,0.7746419545071609,0.0
Census Tract 884; Kings County; New York,5218,43347,5218,1625,165,707,105,32,7,3370,452,1421,1873,0,4734,36,047,088400,36047088400,0.3114220007665772,0.1460629897660117,851,0.25252225519287835,0.7586759209823812,0.0
Census Tract 886; Kings County; New York,4034,48949,3989,841,10,215,108,0,0,3027,122,1849,1971,0,3797,36,047,088600,36047088600,0.2108297819002256,0.04547077089966009,323,0.10670630987776676,0.9381024860476915,0.0
Census Tract 888; Kings County; New York,4333,51335,4333,936,101,316,164,18,0,3072,331,1256,1587,44,3876,36,047,088800,36047088800,0.2160166166628202,0.05065760566225469,498,0.162109375,0.7914303717706365,0.011351909184726523
Census Tract 890; Kings County; New York,7269,62667,6604,1324,43,668,188,0,12,4824,170,2113,2283,0,6781,36,047,089000,36047089000,0.20048455481526348,0.03512554381469796,868,0.1799336650082919,0.9255365746824354,0.0
Census Tract 892; Kings County; New York,2943,28697,2927,1263,15,434,58,0,0,2516,68,1434,1502,0,2832,36,047,089200,36047089200,0.4314998291766314,0.26614081817606583,492,0.19554848966613672,0.9547270306258322,0.0
Census Tract 894; Kings County; New York,3412,51221,3405,1221,146,207,77,57,0,2287,401,673,1074,0,3106,36,047,089400,36047089400,0.3585903083700441,0.19323129736947856,341,0.14910362920857018,0.6266294227188082,0.0
Census Tract 896; Kings County; New York,3615,33042,3615,1036,32,159,90,26,16,2800,198,1539,1737,0,3400,36,047,089600,36047089600,0.28658367911479943,0.12122466811423391,291,0.10392857142857143,0.8860103626943006,0.0
Census Tract 898; Kings County; New York,2238,76726,2238,299,53,380,139,0,0,1572,213,530,743,0,2075,36,047,089800,36047089800,0.13360142984807863,-0.03175758115248689,519,0.3301526717557252,0.7133243606998654,0.0
Census Tract 900; Kings County; New York,4584,33889,4584,1842,69,419,117,0,0,3223,243,1505,1748,50,4112,36,047,090000,36047090000,0.4018324607329843,0.23647344973241877,536,0.16630468507601615,0.8609839816933639,0.012159533073929961
Census Tract 902; Kings County; New York,4303,50625,4217,1619,140,330,137,4,0,3126,271,634,905,19,4010,36,047,090200,36047090200,0.3839222195873844,0.21856320858681885,471,0.15067178502879078,0.7005524861878453,0.004738154613466334
Census Tract 906; Kings County; New York,3952,24972,3952,1549,0,96,38,24,0,2301,20,1747,1767,20,3705,36,047,090600,36047090600,0.39195344129554655,0.22659443029498103,158,0.0686657974793568,0.9886813808715337,0.005398110661268556
Census Tract 908; Kings County; New York,6090,23821,5949,3556,0,226,0,25,0,5048,15,1491,1506,0,5998,36,047,090800,36047090800,0.5977475205916961,0.4323885095911306,251,0.049722662440570525,0.9900398406374502,0.0
Census Tract 910; Kings County; New York,5392,16628,5392,2895,0,109,0,0,74,3412,0,2542,2542,186,4852,36,047,091000,36047091000,0.536906528189911,0.37154751718934553,183,0.05363423212192263,1.0,0.03833470733718054
Census Tract 912; Kings County; New York,6377,18502,6377,2721,26,589,0,0,0,4200,26,2487,2513,0,5931,36,047,091200,36047091200,0.4266896659871413,0.2613306549865758,589,0.14023809523809525,0.9896538002387585,0.0
Census Tract 916; Kings County; New York,4013,26581,3990,1378,18,289,104,4,0,2659,184,1531,1715,9,3691,36,047,091600,36047091600,0.34536340852130326,0.18000439752073774,397,0.14930424971793907,0.8927113702623907,0.002438363587103766
Census Tract 918; Kings County; New York,2452,40525,2452,662,95,188,97,6,13,1773,426,717,1143,74,2327,36,047,091800,36047091800,0.2699836867862969,0.1046246757857314,304,0.17146080090242527,0.6272965879265092,0.03180060163300387
Census Tract 920; Kings County; New York,2440,39005,2419,579,132,381,59,0,16,1585,445,644,1089,0,2266,36,047,092000,36047092000,0.23935510541546093,0.07399609441489541,456,0.28769716088328073,0.5913682277318641,0.0
Census Tract 922; Kings County; New York,3068,48095,3022,209,79,81,101,0,9,2278,264,1096,1360,0,2805,36,047,092200,36047092200,0.06915949702183984,-0.09619951397872568,191,0.08384547848990342,0.8058823529411765,0.0
Census Tract 924; Kings County; New York,2593,33586,2557,827,104,144,209,0,25,1496,237,706,943,0,2304,36,047,092400,36047092400,0.3234258897145092,0.15806687871394368,378,0.25267379679144386,0.7486744432661718,0.0
Census Tract 928; Kings County; New York,2533,82645,2533,194,94,355,131,23,0,2166,573,549,1122,0,2511,36,047,092800,36047092800,0.07658902487169364,-0.08876998612887188,509,0.23499538319482918,0.4893048128342246,0.0
Census Tract 930; Kings County; New York,3055,94188,3040,286,90,547,156,18,0,2228,641,322,963,0,2905,36,047,093000,36047093000,0.09407894736842105,-0.07128006363214447,721,0.3236086175942549,0.3343717549325026,0.0
Census Tract 932; Kings County; New York,1576,36042,1576,339,181,256,52,19,9,1398,460,246,706,0,1490,36,047,093200,36047093200,0.2151015228426396,0.049742511842074066,336,0.24034334763948498,0.34844192634560905,0.0
Census Tract 934; Kings County; New York,2761,86641,2761,240,105,409,270,22,12,1995,570,475,1045,26,2711,36,047,093400,36047093400,0.086925027164071,-0.07843398383649453,713,0.3573934837092732,0.45454545454545453,0.009590556990040576
Census Tract 936; Kings County; New York,1555,74402,1550,120,137,260,135,26,6,1223,488,236,724,0,1476,36,047,093600,36047093600,0.07741935483870968,-0.08793965616185584,427,0.3491414554374489,0.3259668508287293,0.0
Census Tract 938; Kings County; New York,2641,78018,2641,259,63,584,57,33,0,2111,365,640,1005,0,2513,36,047,093800,36047093800,0.09806891329042029,-0.06729009771014523,674,0.3192799621032686,0.6368159203980099,0.0
Census Tract 944.01; Kings County; New York,2891,80064,2890,526,62,450,273,10,25,2347,566,576,1142,0,2800,36,047,094401,36047094401,0.18200692041522493,0.016647909414659406,758,0.32296548785683854,0.5043782837127846,0.0
Census Tract 944.02; Kings County; New York,3197,25208,3197,1214,0,77,21,0,0,1755,27,1302,1329,0,2941,36,047,094402,36047094402,0.3797309978104473,0.21437198680988176,98,0.05584045584045584,0.9796839729119639,0.0
Census Tract 946; Kings County; New York,2149,90750,2149,81,135,201,221,8,11,1546,597,132,729,0,2029,36,047,094600,36047094600,0.037691949744067005,-0.12766706125649852,441,0.28525226390685643,0.18106995884773663,0.0
Census Tract 950; Kings County; New York,3092,96607,3079,114,177,411,71,5,0,2462,615,361,976,0,2970,36,047,095000,36047095000,0.03702500811951932,-0.12833400288104618,487,0.19780666125101543,0.3698770491803279,0.0
Census Tract 954; Kings County; New York,4431,93356,4431,290,180,615,378,15,15,3359,788,851,1639,0,4271,36,047,095400,36047095400,0.06544798013992327,-0.09991103086064225,1023,0.30455492706162546,0.5192190359975595,0.0
Census Tract 956; Kings County; New York,4386,98750,4386,376,178,481,279,109,0,3444,658,805,1463,0,4131,36,047,095600,36047095600,0.08572731418148655,-0.07963169681907897,869,0.25232288037166084,0.5502392344497608,0.0
Census Tract 958; Kings County; New York,3337,70826,3337,399,195,436,103,35,23,2172,724,409,1133,0,3191,36,047,095800,36047095800,0.11956847467785436,-0.045790536322711156,597,0.27486187845303867,0.3609885260370697,0.0
Census Tract 962; Kings County; New York,1557,84048,1548,154,17,148,14,7,0,1016,205,195,400,0,1383,36,047,096200,36047096200,0.09948320413436693,-0.0658758068661986,169,0.16633858267716536,0.4875,0.0
Census Tract 964; Kings County; New York,2886,102639,2872,276,141,354,192,16,0,1904,513,318,831,0,2734,36,047,096400,36047096400,0.09610027855153204,-0.06925873244903348,562,0.29516806722689076,0.38267148014440433,0.0
Census Tract 966; Kings County; New York,2480,67018,2450,559,108,337,124,0,11,1399,409,323,732,0,2335,36,047,096600,36047096600,0.22816326530612244,0.06280425430555692,472,0.33738384560400286,0.4412568306010929,0.0
Census Tract 968; Kings County; New York,1688,97679,1688,254,62,98,140,41,15,1034,306,119,425,0,1524,36,047,096800,36047096800,0.1504739336492891,-0.014885077351276421,294,0.28433268858800775,0.28,0.0
Census Tract 970; Kings County; New York,2470,64716,2470,262,53,257,141,0,0,1870,486,379,865,0,2369,36,047,097000,36047097000,0.10607287449392712,-0.0592861365066384,398,0.21283422459893048,0.43815028901734104,0.0
Census Tract 974; Kings County; New York,2741,85234,2393,636,73,379,142,0,0,2036,377,314,691,8,2707,36,047,097400,36047097400,0.26577517760133723,0.10041616660077171,521,0.25589390962671904,0.4544138929088278,0.0029553010712966383
Census Tract 982; Kings County; New York,4243,23639,4243,1837,0,155,17,0,0,2536,0,1639,1639,57,3863,36,047,098200,36047098200,0.4329483855762432,0.26758937457567766,172,0.06782334384858044,1.0,0.014755371472948486
Census Tract 984; Kings County; New York,1959,112450,1935,104,63,235,54,0,30,1373,418,185,603,0,1775,36,047,098400,36047098400,0.053746770025839795,-0.11161224097472572,319,0.23233794610342315,0.3067993366500829,0.0
Census Tract 986; Kings County; New York,2548,94583,2548,263,78,484,201,22,34,1921,443,536,979,0,2402,36,047,098600,36047098600,0.1032182103610675,-0.06214080063949802,741,0.385736595523165,0.5474974463738509,0.0
Census Tract 988; Kings County; New York,2920,75662,2598,112,98,228,113,0,0,2196,535,477,1012,9,2814,36,047,098800,36047098800,0.04311008468052348,-0.12224892632004204,341,0.1552823315118397,0.47134387351778656,0.0031982942430703624
Census Tract 990; Kings County; New York,1688,88537,1683,113,24,281,66,25,12,1217,309,184,493,0,1556,36,047,099000,36047099000,0.06714200831847891,-0.09821700268208661,384,0.3155299917830731,0.37322515212981744,0.0
Census Tract 992; Kings County; New York,2258,88429,2258,296,19,214,60,99,0,1550,543,185,728,15,2165,36,047,099200,36047099200,0.13108945969884853,-0.034269551301716994,373,0.24064516129032257,0.2541208791208791,0.006928406466512702
Census Tract 994; Kings County; New York,1987,89744,1987,238,49,275,67,19,0,1350,396,228,624,0,1855,36,047,099400,36047099400,0.11977856064418722,-0.045580450356378296,361,0.2674074074074074,0.36538461538461536,0.0
Census Tract 996; Kings County; New York,3354,73656,3354,168,115,495,146,0,0,2372,566,589,1155,0,3142,36,047,099600,36047099600,0.05008944543828265,-0.11526956556228288,641,0.2702360876897133,0.5099567099567099,0.0
Census Tract 998; Kings County; New York,3793,91458,3793,271,102,591,362,61,0,2583,610,748,1358,0,3580,36,047,099800,36047099800,0.07144740311099394,-0.09391160788957158,1014,0.39256678281068524,0.5508100147275405,0.0
Census Tract 1004; Kings County; New York,3091,83872,3091,231,138,437,282,28,17,1980,540,421,961,0,2851,36,047,100400,36047100400,0.07473309608540925,-0.09062591491515627,764,0.38585858585858585,0.4380853277835588,0.0
Census Tract 1006; Kings County; New York,2677,106250,2677,276,118,463,139,40,0,1804,622,312,934,0,2576,36,047,100600,36047100600,0.10310048561822936,-0.06225852538233616,642,0.3558758314855876,0.3340471092077088,0.0
Census Tract 1008; Kings County; New York,2292,89191,2286,189,86,277,173,13,23,1591,366,325,691,0,2114,36,047,100800,36047100800,0.08267716535433071,-0.0826818456462348,486,0.30546825895663104,0.4703328509406657,0.0
Census Tract 1010; Kings County; New York,2764,62330,2726,482,22,388,154,23,0,1885,386,493,879,0,2735,36,047,101000,36047101000,0.1768158473954512,0.011456836394885678,565,0.29973474801061006,0.5608646188850968,0.0
Census Tract 1012; Kings County; New York,2231,89773,2231,179,64,348,168,39,19,1597,445,401,846,10,2152,36,047,101200,36047101200,0.08023307933662036,-0.08512593166394516,574,0.3594239198497182,0.4739952718676123,0.004646840148698885
Census Tract 1014; Kings County; New York,2025,72367,2003,181,62,383,71,42,0,1372,454,379,833,0,1819,36,047,101400,36047101400,0.09036445332001997,-0.07499455768054555,496,0.36151603498542273,0.4549819927971189,0.0
