GEOID,EXTREME_DAYS_SUMMER,TOTAL_DAYS_SUMMER,MEAN_TMAX_F_SUMMER,PCT_EXTREME_HEAT_DAYS,EXTREME_HEAT_1,EXTREME_HEAT_2,TOTAL_CALLS_SUMMER,QOL_CALLS_SUMMER,QOL_RATE_1K,QOL_RATE_10K,TOTAL_POP,MEDIAN_INCOME,NO_VEHICLE_HH,HH_TOTAL,POP_DENSITY,PCT_NON_WHITE,POVERTY_RATE,PCT_BACHELORS_PLUS,PCT_RENTERS,PCT_LIMITED_ENGLISH,PCT_TREE_CANOPY,PCT_IMPERVIOUS,MEAN_LANDCOVER,BD,AH,NDVI,WCR
36005002800,14,74,84.69459459459459,0.1891891891891892,1,1,321,58,180.68535825545172,1806.853582554517,5230.0,64308.0,53.0,2542.0,0.0011019818000702,0.9105162523900574,0.0250336992104756,0.3462268628381585,0.907159716758458,0.0204370700121408,4.763374485596708,1.4259259259259258,23.440329218107,0.1705734273831356,17.570103761639583,0.0632967427372932,0.0428390182179016
36005003100,16,74,84.73648648648648,0.21621621621621623,1,1,241,94,390.0414937759336,3900.414937759336,2559.0,41370.0,73.0,1031.0,0.0015310590218112,0.8304025009769441,0.227432590855803,0.1851179673321234,0.8729388942774006,0.0208333333333333,0.1156069364161849,1.2080924855491328,23.90173410404624,0.403769050142599,14.195630809548032,0.0263901371508836,0.0
36005003300,16,76,85.12105263157895,0.21052631578947367,1,1,291,55,189.00343642611682,1890.0343642611683,3559.0,24122.0,69.0,1220.0,0.0021617817542142,0.8682214105085698,0.5283718277730254,0.0746341463414634,0.8672131147540983,0.0219748022267799,2.251497005988024,1.2874251497005988,23.688622754491018,0.2744149549117564,13.917464518752697,0.0402136109769344,0.0
36005003500,16,81,84.67037037037038,0.19753086419753085,1,1,521,90,172.7447216890595,1727.447216890595,3899.0,34185.0,0.0,1478.0,0.0025414373362281,0.8273916388817646,0.2682739163888176,0.1677762982689747,0.9607577807848444,0.0345954780713702,2.40625,1.25625,23.7375,0.3874952698354927,13.807168007081248,0.0511243529617786,0.0
36005003700,10,61,84.20491803278688,0.16393442622950818,1,1,148,22,148.64864864864865,1486.4864864864865,331.0,-666666666.0,0.0,188.0,0.0001845942167984,0.8640483383685801,0.3770491803278688,0.25,1.0,0.0655737704918032,28.46195652173913,1.6684782608695652,22.097826086956523,0.026080497866073,14.598078078111962,0.1629694998264312,0.0
36005003800,15,67,85.19701492537313,0.22388059701492538,1,1,153,34,222.2222222222222,2222.222222222222,1182.0,88077.0,11.0,366.0,0.001725602006241,0.6057529610829103,0.1466552315608919,0.09366391184573,0.5846994535519126,0.0196998123827392,3.6142857142857134,1.0714285714285714,23.38571428571429,0.2430662481555695,9.452016376884368,0.0601747557520866,0.0
36005003900,17,81,84.93086419753087,0.20987654320987653,1,1,436,46,105.5045871559633,1055.045871559633,6227.0,20640.0,29.0,2330.0,0.0026658559455903,0.8668700819013971,0.3353235436501533,0.0984311740890688,0.9643776824034336,0.043557168784029,3.5875,1.1541666666666666,23.6375,0.3308827873130941,14.022888562669904,0.0456481575965881,0.0
36005004001,10,54,84.99814814814815,0.18518518518518517,1,1,123,22,178.8617886178862,1788.617886178862,1409.0,70536.0,42.0,529.0,0.0010589684691599,0.8545067423704755,0.1022001419446416,0.3253731343283582,0.553875236294896,0.0351254480286738,3.2573529411764706,1.1176470588235294,23.33823529411765,0.2614589374337338,10.70025947743122,0.0861168429255485,0.0
36005004100,16,81,84.70864197530864,0.19753086419753085,1,1,361,29,80.33240997229916,803.3240997229916,6583.0,27328.0,0.0,2444.0,0.0032984696870049,0.8391310952453289,0.4190548780487805,0.1355733082706766,0.9247135842880524,0.0280074236544626,7.004854368932039,1.174757281553398,23.51456310679612,0.2817708347867652,19.962195163343136,0.0518653988838195,0.0
36005004200,14,64,85.5296875,0.21875,1,1,162,25,154.320987654321,1543.2098765432097,8179.0,52423.0,51.0,2922.0,0.0015661241803656,0.8211272771732485,0.1955006724538452,0.2696238757154538,0.8829568788501027,0.0294690019460661,8.802218114602589,1.2846580406654344,23.513863216266174,0.1654294591254789,14.838109930018833,0.0883975625038147,0.0
36005004300,17,83,84.82409638554216,0.20481927710843373,1,1,666,146,219.2192192192192,2192.192192192192,5627.0,34890.0,140.0,2213.0,0.0023108219489994,0.8457437355606895,0.2733915523079664,0.1524943310657596,0.8662449164030728,0.021476510067114,1.152,1.184,23.88,0.3507488614236045,14.223609277626378,0.0456709489226341,0.0
36005004400,16,74,85.01756756756757,0.21621621621621623,1,1,262,28,106.87022900763358,1068.7022900763359,4592.0,17319.0,0.0,1610.0,0.0016003089769398,0.9030923344947736,0.4871969181962384,0.0575916230366492,0.9596273291925466,0.0248387867208024,14.935374149659864,1.2414965986394555,23.08503401360544,0.1418069484480958,14.139375262105789,0.0997546464204788,0.0
36005004600,9,51,85.87058823529411,0.17647058823529413,1,1,79,7,88.60759493670886,886.0759493670886,1763.0,17083.0,40.0,672.0,0.0012056585280416,0.7816222348269994,0.6054938632378726,0.1875,0.8273809523809523,0.0032071840923669,11.394557823129253,1.2040816326530612,23.163265306122447,0.1991846318605901,9.734358804495194,0.0783564448356628,0.0
36005004800,17,82,84.82317073170732,0.2073170731707317,1,1,436,74,169.72477064220183,1697.2477064220184,4261.0,34436.0,19.0,1523.0,0.0026146574705853,0.909410936399906,0.3020465772759351,0.121278140885984,0.9258043335521996,0.0125457396759017,4.089820359281437,1.479041916167665,23.34730538922156,0.231090345463886,13.497149922099966,0.0761470198631286,0.0
36005005001,16,75,84.84533333333333,0.21333333333333335,1,1,359,22,61.28133704735376,612.8133704735376,4565.0,34087.0,61.0,1377.0,0.0043162713588827,0.9702081051478642,0.4900133155792276,0.1278818443804034,0.8779956427015251,0.0084013442150744,0.3669724770642202,1.110091743119266,23.75229357798165,0.3867430967943269,13.443766209248263,0.0683850347995758,0.0
36005005002,17,79,84.96835443037975,0.21518987341772153,1,1,438,49,111.87214611872146,1118.7214611872146,6466.0,36598.0,91.0,1936.0,0.0052542978724539,0.969532941540365,0.4073665984574217,0.114845197142101,0.9240702479338844,0.0318039624608967,0.0793650793650793,1.1825396825396826,23.857142857142858,0.4708654826996917,12.926074283649358,0.0408130809664726,0.0
36005005100,17,82,84.7719512195122,0.2073170731707317,1,1,697,213,305.59540889526545,3055.9540889526543,6492.0,22850.0,82.0,2360.0,0.0011772444404216,0.8938693776956254,0.5006941230911615,0.1066003866335266,0.9351694915254236,0.0159494932713075,4.59965034965035,1.3548951048951048,23.664335664335663,0.2902470733603805,19.82931716258711,0.0399110578000545,0.0137629163107436
36005005200,15,72,85.22777777777777,0.20833333333333334,1,1,225,33,146.66666666666666,1466.6666666666667,1931.0,29657.0,56.0,820.0,0.0009783082780772,0.8990160538581046,0.3785603314344899,0.0677966101694915,0.8914634146341464,0.0107874865156418,2.1941747572815533,1.354368932038835,23.703883495145632,0.344291798052346,8.999912272827217,0.0534798428416252,0.0795155385489562
36005005300,9,56,84.02499999999999,0.16071428571428573,1,1,133,19,142.85714285714286,1428.5714285714284,5379.0,26437.0,0.0,1634.0,0.0069107804520513,0.9310280721323666,0.4991568296795953,0.0971675845790716,1.0,0.0071174377224199,3.28125,1.4583333333333333,23.354166666666668,0.197460648254871,41.68233105557643,0.0417406894266605,0.0015577764016078
36005005400,17,79,85.01645569620253,0.21518987341772153,1,1,389,33,84.83290488431876,848.3290488431877,5715.0,48750.0,54.0,1781.0,0.0026916802135319,0.9716535433070866,0.2727909011373578,0.1027811366384522,0.8663672094329029,0.013551779935275,0.1598173515981735,1.1278538812785388,23.80821917808219,0.3846422308095477,10.293818252541511,0.0539484769105911,0.017668008399108
36005005600,16,78,84.84230769230768,0.20512820512820512,1,1,265,45,169.81132075471697,1698.1132075471696,2311.0,39572.0,10.0,953.0,0.0015705917959596,0.9640848117697968,0.3491994807442665,0.2386363636363636,0.8415529905561385,0.0420433996383363,2.9806451612903224,1.335483870967742,23.587096774193547,0.3017844552389508,12.408998465723274,0.067124105989933,0.0
36005005902,16,79,84.62784810126583,0.20253164556962025,1,1,422,73,172.98578199052133,1729.8578199052133,2938.0,48456.0,280.0,1247.0,0.0038658090192167,0.8509189925119128,0.308713410483322,0.3165354330708661,0.6744186046511628,0.0064216910453085,1.236842105263158,1.881578947368421,23.80263157894737,0.3893851628782874,21.21082798962661,0.0206183679401874,0.0
36005006000,15,73,84.99452054794521,0.2054794520547945,1,1,349,61,174.78510028653295,1747.8510028653295,1297.0,47375.0,0.0,375.0,0.0003567573984006,0.7956823438704703,0.2546728971962617,0.218551461245235,0.8266666666666667,0.0075693860386879,9.96505376344086,1.3387096774193548,23.3252688172043,0.1150839446204212,11.378793145252104,0.083680622279644,0.0309254005894566
36005006100,7,53,84.0754716981132,0.1320754716981132,1,1,105,16,152.3809523809524,1523.8095238095239,3868.0,66430.0,472.0,1943.0,0.0014746779407276,0.906928645294726,0.1288726894038011,0.3351282863477985,0.5563561502830674,0.0024019215372297,1.4206642066420665,1.4280442804428044,23.793357933579337,0.2632136702967004,25.25641608567209,0.0260886196047067,0.0
36005006200,17,82,84.7719512195122,0.2073170731707317,1,1,440,170,386.3636363636364,3863.6363636363635,6217.0,30236.0,20.0,2543.0,0.0029659703367026,0.9133022358050508,0.3755830786553,0.113356074521123,0.9807314195831696,0.0303287021348695,11.595348837209302,1.302325581395349,23.25581395348837,0.2152745165302632,15.724266811413266,0.0719399005174636,0.0
36005006301,17,83,84.82409638554216,0.20481927710843373,1,1,1744,219,125.57339449541286,1255.7339449541284,5845.0,55396.0,326.0,2303.0,0.0006830131410252,0.7777587681779299,0.26928999144568,0.2144297557696616,0.7781155015197568,0.0080949811117107,4.653932584269663,1.5460674157303371,23.55842696629213,0.2560643229463902,21.580624702627546,0.0481367520987987,0.0409699812945474
36005006302,12,46,85.15434782608695,0.2608695652173913,1,1,81,9,111.1111111111111,1111.111111111111,,,,,,,,,,,8.162068965517241,1.6413793103448275,23.082758620689656,0.2864203195610302,21.05582591455494,0.0535982735455036,0.0
36005006400,17,79,84.93544303797468,0.21518987341772153,1,1,413,73,176.75544794188863,1767.5544794188863,3928.0,24730.0,88.0,1383.0,0.0021745544249321,0.9070773930753564,0.4250897896357106,0.1185336048879837,0.7975415762834418,0.0185690879300928,4.951612903225806,1.075268817204301,23.526881720430108,0.2779553369265413,11.302360622855588,0.0799645185470581,0.0
36005006500,17,81,84.79506172839505,0.20987654320987653,1,1,420,73,173.8095238095238,1738.095238095238,5627.0,22985.0,125.0,2157.0,0.0019893943586117,0.6758485871690065,0.5349212034383954,0.1605126640219713,0.9420491423273064,0.0060707557044169,2.4793103448275864,1.2482758620689656,23.78965517241379,0.4241036653456355,24.652588991148125,0.0301259197294712,0.0
36005006700,16,79,84.73037974683544,0.20253164556962025,1,1,379,56,147.75725593667548,1477.5725593667546,6777.0,17390.0,30.0,2586.0,0.0029529370514808,0.9856868821012248,0.5304707097535782,0.0378495660559305,0.960170146945089,0.0182795698924731,5.718487394957983,1.3067226890756305,23.49579831932773,0.2883875718321775,16.452451965894788,0.0588536523282527,0.0
36005006800,17,78,84.77179487179487,0.21794871794871795,1,1,332,75,225.90361445783134,2259.0361445783133,2493.0,29844.0,103.0,907.0,0.0014946830556012,0.9261933413557962,0.3441636582430806,0.1004536616979909,0.8191841234840133,0.017094017094017,5.488505747126437,1.091954022988506,23.5632183908046,0.2510809883804625,9.16558664574132,0.0770909264683723,0.0
36005006900,17,77,84.88571428571429,0.22077922077922077,1,1,315,54,171.42857142857142,1714.2857142857142,7118.0,29627.0,31.0,2889.0,0.0035049404989009,0.8964596796853048,0.3826917673503793,0.123136014460009,0.952232606438214,0.0225191412700795,4.971014492753623,1.1304347826086956,23.415458937198068,0.2699182598026294,17.788216619849408,0.0552511923015117,0.0
36005007000,17,78,84.96923076923078,0.21794871794871795,1,1,290,36,124.13793103448276,1241.3793103448277,3869.0,57905.0,113.0,1294.0,0.0017477110736478,0.8764538640475575,0.2935233160621762,0.1541381928625664,0.6746522411128284,0.0121816168327796,1.649122807017544,1.043859649122807,23.526315789473685,0.337690416370281,10.030885306974794,0.0764945447444915,0.0
36005007100,15,81,84.6469135802469,0.18518518518518517,1,1,454,59,129.95594713656388,1299.559471365639,2872.0,44792.0,197.0,1256.0,0.0010059526839379,0.91016713091922,0.1761821366024518,0.3225012309207287,0.6106687898089171,0.0141896938013442,2.522184300341297,1.286689419795222,23.57679180887372,0.3162494939454229,19.731419819533745,0.0347476750612258,0.0
36005007200,17,78,85.08076923076923,0.21794871794871795,1,1,374,32,85.56149732620321,855.614973262032,6176.0,63449.0,64.0,1651.0,0.0026829774043485,0.907869170984456,0.163013476213671,0.1667469879518072,0.6493034524530588,0.0128815952002823,1.3516949152542372,1.0677966101694916,23.610169491525426,0.3015650402528385,10.376996958454134,0.0501144640147686,0.0
36005007300,17,83,84.82409638554216,0.20481927710843373,1,1,615,77,125.20325203252034,1252.0325203252034,4444.0,28166.0,99.0,1535.0,0.0029347793030217,0.8582358235823583,0.3496045197740113,0.0790937996820349,0.9133550488599348,0.0666505674957739,4.248366013071895,1.392156862745098,23.607843137254903,0.2953779843671133,16.270756502727746,0.0743284150958061,0.0
36005007400,13,60,85.16000000000001,0.21666666666666667,1,1,119,29,243.69747899159663,2436.9747899159665,3192.0,53166.0,97.0,1341.0,0.0015784447279833,0.8718671679197995,0.1923558897243107,0.2234881682734443,0.5831469052945563,0.0162472124880535,4.859223300970874,1.2864077669902914,23.5,0.1927206626665692,12.867188084884786,0.0777086392045021,0.0
36005007500,17,80,84.8025,0.2125,1,1,298,53,177.8523489932886,1778.523489932886,6670.0,34484.0,236.0,2391.0,0.0027122815671971,0.7677661169415292,0.3272863568215892,0.1955089089577739,0.8138854035968214,0.0169631093544137,10.909448818897635,1.2913385826771653,23.271653543307085,0.2495390958287321,18.364165829338265,0.094262957572937,0.0
36005007600,17,83,84.82409638554216,0.20481927710843373,1,1,609,163,267.6518883415435,2676.518883415435,5109.0,53784.0,152.0,1868.0,0.0021769140283462,0.9213153258954786,0.1638117739712541,0.2328383300644438,0.7815845824411135,0.0108530497069676,0.4979253112033195,1.070539419087137,23.72199170124481,0.336730642994496,9.949451337578823,0.0411918573081493,0.0
