GEOID,heatweek_avg_qol_calls,normalweek_avg_qol_calls
36047052300,6.0,6.428571428571429
36047052500,3.2,3.7142857142857144
36047052600,7.2,7.571428571428571
36047052700,4.4,6.285714285714286
36047052800,3.8,6.571428571428571
36047052900,1.4,0.7142857142857143
36047053000,2.2,5.857142857142857
36047053101,0.0,0.16666666666666666
36047053102,0.75,0.8
36047053200,2.8,2.0
36047053300,0.6,2.1666666666666665
36047053400,2.2,1.1428571428571428
36047053500,1.6,7.0
36047053700,0.6,1.2857142857142858
36047053800,10.4,9.0
36047053900,0.8,0.16666666666666666
36047054200,2.2,4.857142857142857
36047054300,1.2,0.8571428571428571
36047054400,4.4,2.7142857142857144
36047054500,1.0,2.2857142857142856
36047054600,2.6,6.0
36047054700,3.4,3.4285714285714284
36047054800,1.8,3.7142857142857144
36047054900,11.2,8.0
36047055000,3.4,4.857142857142857
36047055100,15.0,17.714285714285715
36047055200,5.4,4.857142857142857
36047055300,10.4,10.0
36047055400,3.6,3.0
36047055500,12.0,9.285714285714286
36047055600,1.6,2.2857142857142856
36047055700,8.4,9.714285714285714
36047055800,3.0,4.285714285714286
36047056000,6.6,5.571428571428571
36047056100,111.8,123.71428571428571
36047056200,2.8,2.4285714285714284
36047056301,9.0,6.142857142857143
36047056302,11.0,8.142857142857142
36047056400,1.8,2.4285714285714284
36047056500,9.0,7.571428571428571
36047056600,2.0,2.2857142857142856
36047056800,1.8,1.4285714285714286
36047056900,3.8,4.0
36047057000,6.8,4.0
36047057100,3.2,3.5714285714285716
36047057200,1.6,2.0
36047057300,7.8,7.285714285714286
36047057400,4.2,5.285714285714286
36047057500,7.2,10.142857142857142
36047057600,3.4,2.7142857142857144
36047057800,4.4,5.0
36047057901,13.4,14.857142857142858
36047057902,1.0,0.2857142857142857
36047058000,2.2,1.4285714285714286
36047058200,0.8,2.5714285714285716
36047058400,4.8,4.285714285714286
36047058600,3.2,4.142857142857143
36047058800,5.8,9.714285714285714
36047058901,2.4,5.285714285714286
36047058902,0.0,0.2
36047059000,2.6,2.857142857142857
36047059100,5.4,6.571428571428571
36047059200,6.6,5.714285714285714
36047059300,4.8,9.142857142857142
36047059402,26.8,27.571428571428573
36047059403,4.8,7.714285714285714
36047059404,8.0,6.857142857142857
36047059600,5.8,3.7142857142857144
36047059800,9.4,10.857142857142858
36047060000,24.0,19.571428571428573
36047060600,4.4,4.714285714285714
36047060800,28.6,20.428571428571427
36047061002,5.4,3.7142857142857144
36047061003,45.2,25.857142857142858
36047061004,10.2,9.714285714285714
36047061200,6.6,4.428571428571429
36047061600,10.8,6.0
36047062000,6.8,4.0
36047062200,13.4,14.714285714285714
36047062600,2.6,4.142857142857143
36047062800,13.4,13.428571428571429
36047063200,2.6,1.4285714285714286
36047063600,3.2,3.4285714285714284
36047063800,2.0,2.857142857142857
36047064000,2.0,1.1428571428571428
36047064200,1.0,3.7142857142857144
36047064400,2.0,2.857142857142857
36047064600,5.8,8.857142857142858
36047064800,2.0,4.714285714285714
36047065000,2.2,1.7142857142857142
36047065200,3.4,3.0
36047065400,1.6,1.4285714285714286
36047065600,3.4,3.7142857142857144
36047065800,4.6,5.285714285714286
36047066000,1.2,2.2857142857142856
36047066200,6.6,6.714285714285714
36047066600,5.6,4.0
36047067000,3.8,2.142857142857143
36047067200,1.2,1.8571428571428572
36047067400,3.8,4.285714285714286
36047067600,7.4,4.857142857142857
36047067800,3.8,4.857142857142857
36047068000,4.6,5.857142857142857
36047068200,5.2,4.714285714285714
36047068600,5.8,4.714285714285714
36047068800,0.6,2.0
36047069000,8.2,3.7142857142857144
36047069200,6.0,3.857142857142857
36047069601,11.2,5.428571428571429
36047069602,9.8,8.428571428571429
36047069800,2.0,3.857142857142857
36047070000,2.2,1.4285714285714286
36047070201,11.6,10.0
36047070202,0.0,0.4
36047070601,1.2,2.7142857142857144
36047070602,0.0,0.0
36047072000,2.2,4.428571428571429
36047072200,5.8,5.571428571428571
36047072400,2.8,4.857142857142857
36047072600,3.4,5.428571428571429
36047072800,5.0,3.4285714285714284
36047073000,2.6,3.857142857142857
36047073200,2.4,1.0
36047073400,4.0,2.4285714285714284
36047073600,2.4,2.857142857142857
36047073800,3.0,2.4285714285714284
36047074000,1.4,5.142857142857143
36047074200,1.6,4.142857142857143
36047074400,2.2,2.4285714285714284
36047074600,2.2,2.2857142857142856
36047074800,1.8,2.142857142857143
36047075000,2.0,2.4285714285714284
36047075200,1.2,1.5714285714285714
36047075400,2.2,1.2857142857142858
36047075600,2.6,2.5714285714285716
36047075800,3.4,4.285714285714286
36047076000,0.6,1.0
36047076200,2.2,1.2857142857142858
36047076400,3.6,3.142857142857143
36047076600,1.2,2.2857142857142856
36047076800,2.8,3.5714285714285716
36047077000,7.8,8.142857142857142
36047077200,6.0,5.285714285714286
36047077400,4.8,3.7142857142857144
36047077600,9.2,8.714285714285714
36047078000,1.6,3.0
36047078200,2.6,3.4285714285714284
36047078400,2.4,2.0
36047078601,6.2,4.142857142857143
36047078602,0.8,2.142857142857143
36047078801,3.0,1.8571428571428572
36047078802,0.4,0.14285714285714285
36047079001,3.0,5.0
36047079002,2.0,4.0
36047079201,3.8,3.142857142857143
36047079202,2.4,2.7142857142857144
36047079400,4.0,6.428571428571429
36047079601,2.2,3.5714285714285716
36047079602,8.0,6.0
36047079801,5.0,5.142857142857143
36047079802,5.8,5.571428571428571
36047080000,1.0,2.7142857142857144
36047080200,3.8,7.428571428571429
36047080400,3.4,5.857142857142857
36047080600,4.4,4.142857142857143
36047080800,0.8,1.4285714285714286
36047081000,5.8,7.714285714285714
36047081400,2.0,1.2857142857142858
36047081600,3.0,3.142857142857143
36047081800,5.2,6.0
36047082000,3.8,5.285714285714286
36047082200,8.6,16.571428571428573
36047082400,9.2,7.142857142857143
36047082600,3.4,7.285714285714286
36047082800,5.6,6.142857142857143
36047083000,5.4,5.0
36047083200,3.6,3.4285714285714284
36047083400,1.0,1.1428571428571428
36047083600,0.6,1.7142857142857142
36047083800,1.4,1.2857142857142858
36047084000,0.4,1.4285714285714286
36047084600,3.4,2.7142857142857144
36047084800,1.4,1.1428571428571428
36047085000,1.0,2.0
36047085200,0.0,0.0
36047085400,1.2,2.2857142857142856
36047085600,1.8,1.8571428571428572
36047085800,1.2,2.0
36047086000,3.6,2.7142857142857144
36047086200,1.0,2.0
36047086400,2.0,2.857142857142857
36047086600,7.2,4.0
36047086800,4.8,2.142857142857143
36047087000,2.6,2.857142857142857
36047087200,1.8,1.4285714285714286
36047087401,7.8,10.285714285714286
36047087600,1.8,4.571428571428571
36047087800,1.8,2.142857142857143
36047088001,1.0,1.0
36047088002,1.2,1.5714285714285714
36047088200,5.4,6.285714285714286
36047088400,1.8,2.0
36047088600,1.4,1.8571428571428572
36047088800,3.4,1.7142857142857142
36047089000,3.4,3.5714285714285716
36047089200,2.8,4.571428571428571
36047089400,1.2,2.142857142857143
36047089600,1.2,1.8571428571428572
36047089800,1.2,3.5714285714285716
36047090000,4.8,4.142857142857143
36047090200,2.0,1.4285714285714286
36047090600,1.4,2.2857142857142856
36047090800,2.0,2.0
36047091000,1.2,3.0
36047091200,2.4,1.5714285714285714
36047091600,5.4,2.5714285714285716
36047091800,3.2,2.142857142857143
36047092000,1.8,1.4285714285714286
36047092200,1.4,1.4285714285714286
36047092400,2.2,4.571428571428571
36047092800,2.6,3.4285714285714284
36047093000,2.0,2.857142857142857
36047093200,1.4,1.8571428571428572
36047093400,4.6,2.2857142857142856
36047093600,1.6,2.142857142857143
36047093800,1.2,1.0
36047094401,3.6,6.285714285714286
36047094402,7.8,8.714285714285714
36047094600,2.8,2.2857142857142856
36047095000,12.6,11.0
36047095400,3.8,4.428571428571429
36047095600,1.6,4.142857142857143
36047095800,4.6,6.428571428571429
36047096000,5.4,3.857142857142857
36047096200,2.2,3.2857142857142856
36047096400,1.4,2.2857142857142856
36047096600,0.8,2.142857142857143
36047096800,1.2,1.4285714285714286
36047097000,3.8,3.2857142857142856
36047097400,5.4,6.142857142857143
36047098200,1.4,0.5714285714285714
36047098400,1.4,1.0
36047098600,1.6,1.0
36047098800,5.6,5.142857142857143
36047099000,0.4,1.1428571428571428
36047099200,0.4,0.8571428571428571
36047099400,1.4,2.1666666666666665
36047099600,2.0,1.8571428571428572
36047099800,1.2,2.0
36047100400,2.0,2.142857142857143
36047100600,2.0,2.7142857142857144
36047100800,2.8,1.8571428571428572
36047101000,2.0,2.7142857142857144
36047101200,3.6,1.7142857142857142
36047101400,1.0,2.142857142857143
36047101600,0.0,0.5714285714285714
36047101800,1.0,1.0
36047102000,4.8,3.4285714285714284
36047102200,4.4,2.0
36047102400,1.0,2.2857142857142856
36047102600,3.4,3.5714285714285716
36047102801,2.2,1.5714285714285714
36047102802,1.8,1.8571428571428572
36047103401,2.6,2.5714285714285716
36047103402,0.0,2.0
36047105801,15.6,9.857142857142858
36047105804,12.0,10.142857142857142
36047107001,11.2,58.57142857142857
36047107002,0.0,0.0
36047107003,0.0,0.0
36047107800,1.4,1.2857142857142858
36047109800,4.8,4.571428571428571
36047110400,8.6,6.857142857142857
36047110600,0.2,0.7142857142857143
36047111000,0.4,0.7142857142857143
36047111600,3.4,4.142857142857143
36047111800,1.0,1.7142857142857142
36047112000,3.2,4.714285714285714
36047112200,6.2,4.857142857142857
36047112400,3.2,5.285714285714286
36047112600,2.4,1.1428571428571428
36047112800,4.2,4.857142857142857
36047113000,4.6,4.571428571428571
36047113200,3.2,1.7142857142857142
36047113400,2.2,1.1428571428571428
36047114201,11.0,7.428571428571429
36047114202,6.8,7.714285714285714
36047114400,1.6,3.2857142857142856
36047114600,18.8,19.857142857142858
36047115000,2.2,1.7142857142857142
36047115200,3.0,6.428571428571429
36047115600,4.0,3.142857142857143
36047115800,3.6,2.142857142857143
36047116000,2.4,2.7142857142857144
36047116200,2.2,1.8571428571428572
36047116400,1.6,1.8571428571428572
36047116600,9.6,11.0
36047116800,5.8,7.285714285714286
36047117000,6.6,2.7142857142857144
36047117201,9.2,12.428571428571429
36047117202,6.8,6.857142857142857
36047117400,3.6,3.142857142857143
36047117601,12.6,14.0
36047117602,11.2,12.0
36047117800,3.6,2.0
36047118000,0.2,0.7142857142857143
36047118201,5.0,5.142857142857143
36047118202,8.6,7.285714285714286
36047118400,6.8,7.571428571428571
36047118600,15.0,13.714285714285714
36047118800,3.4,3.857142857142857
36047119000,2.2,6.285714285714286
36047119200,2.0,3.0
36047119400,3.8,3.2857142857142856
36047119600,10.2,6.714285714285714
36047119800,4.8,7.428571428571429
36047120000,1.4,2.142857142857143
36047120200,2.4,1.7142857142857142
36047120801,5.6,2.4285714285714284
36047120802,1.6,3.142857142857143
36047120803,2.4,1.8571428571428572
36047121000,0.2,0.42857142857142855
36047121400,0.0,0.42857142857142855
36047122000,7.4,8.857142857142858
36047123700,4.4,10.285714285714286
36047150200,4.4,2.4285714285714284
36047152200,6.8,8.857142857142858
36061000201,1.2,1.7142857142857142
36061000202,3.4,2.4285714285714284
36061000500,0.3333333333333333,0.0
36061000600,2.8,4.857142857142857
36061000700,11.0,10.142857142857142
36061000800,5.0,6.857142857142857
36061000900,12.4,11.571428571428571
36061001001,0.8,0.2857142857142857
36061001002,2.6,2.0
36061001200,1.4,1.2857142857142858
36061001300,7.6,13.142857142857142
36061001401,1.0,1.0
36061001402,11.2,7.857142857142857
36061001501,16.8,26.142857142857142
36061001502,7.8,7.142857142857143
36061001600,7.0,10.714285714285714
36061001800,13.4,15.285714285714286
36061002000,1.6,2.7142857142857144
36061002100,8.6,11.571428571428571
36061002201,3.0,2.7142857142857144
36061002202,1.0,1.2857142857142858
36061002400,11.0,9.571428571428571
36061002500,0.6,1.8571428571428572
36061002601,1.2,0.8571428571428571
36061002602,0.6,3.0
36061002700,0.2,0.7142857142857143
36061002800,2.2,2.0
36061002901,6.8,6.0
36061002902,11.2,7.285714285714286
36061003001,22.2,24.285714285714285
36061003002,5.8,6.857142857142857
36061003100,10.2,8.714285714285714
36061003200,7.6,6.142857142857143
36061003300,8.0,10.428571428571429
36061003400,11.4,8.857142857142858
36061003601,8.4,7.857142857142857
36061003602,4.0,2.5714285714285716
36061003700,8.6,12.428571428571429
36061003800,5.8,8.285714285714286
36061003900,2.8,3.5714285714285716
36061004001,4.6,4.571428571428571
36061004002,1.6,0.8571428571428571
36061004100,9.2,8.714285714285714
36061004200,2.6,3.857142857142857
36061004300,8.4,6.571428571428571
36061004400,2.0,3.4285714285714284
36061004500,2.4,2.7142857142857144
36061004700,2.0,3.4285714285714284
36061004800,2.2,3.142857142857143
36061004900,16.4,14.714285714285714
36061005000,3.2,4.571428571428571
36061005200,3.8,3.7142857142857144
36061005400,0.6,1.8571428571428572
36061005501,3.2,2.142857142857143
36061005502,1.6,2.142857142857143
36061005600,4.8,3.2857142857142856
36061005700,2.0,2.142857142857143
36061005800,2.6,3.0
36061005900,1.6,1.8571428571428572
36061006000,0.2,0.7142857142857143
36061006100,6.0,4.142857142857143
36061006200,6.2,3.4285714285714284
36061006300,2.6,3.5714285714285716
36061006400,4.2,3.142857142857143
36061006500,4.2,5.428571428571429
36061006600,3.0,5.285714285714286
36061006700,4.2,7.285714285714286
36061006800,2.6,4.428571428571429
36061006900,2.0,0.8571428571428571
36061007001,2.2,3.0
36061007002,0.8,2.2857142857142856
36061007100,1.8,3.0
36061007200,6.2,4.0
36061007300,2.2,2.857142857142857
36061007400,3.6,6.285714285714286
36061007500,1.6,2.0
36061007600,5.8,5.142857142857143
36061007700,3.6,4.285714285714286
36061007800,4.4,3.142857142857143
36061007900,2.2,2.857142857142857
36061008000,3.2,3.4285714285714284
36061008100,2.0,3.142857142857143
36061008200,2.2,2.142857142857143
36061008300,2.2,3.4285714285714284
36061008400,1.2,2.857142857142857
36061008601,1.2,0.7142857142857143
36061008602,0.0,0.5
36061008603,1.6,1.7142857142857142
36061008700,2.0,2.4285714285714284
36061008800,3.4,4.0
36061008900,0.8,1.1428571428571428
36061009000,1.4,2.857142857142857
36061009100,1.4,1.4285714285714286
36061009200,2.8,2.7142857142857144
36061009300,12.8,13.0
36061009400,5.2,3.4285714285714284
36061009500,1.6,4.714285714285714
36061009600,4.2,4.428571428571429
36061009700,1.0,1.4285714285714286
36061009800,5.0,5.428571428571429
36061009901,3.6,2.2857142857142856
36061009902,5.0,4.428571428571429
36061009903,2.0,6.571428571428571
36061010000,3.6,3.7142857142857144
36061010100,1.6,2.0
36061010200,8.2,6.428571428571429
36061010300,1.2,2.7142857142857144
36061010400,7.0,9.0
36061010601,4.6,5.428571428571429
36061010602,2.8,3.142857142857143
36061010801,1.2,0.42857142857142855
36061010802,0.6,0.7142857142857143
36061010803,1.4,0.5714285714285714
36061010900,2.4,1.7142857142857142
36061011000,3.4,3.857142857142857
36061011100,7.8,5.571428571428571
36061011201,3.2,3.4285714285714284
36061011202,2.0,2.5714285714285716
36061011203,4.0,2.4285714285714284
36061011300,3.0,4.142857142857143
36061011401,3.6,2.857142857142857
36061011402,3.2,2.4285714285714284
36061011500,4.0,4.428571428571429
36061011600,2.6,4.285714285714286
36061011700,3.2,2.5714285714285716
36061011800,12.8,20.285714285714285
36061011900,3.4,3.2857142857142856
36061012000,7.6,10.142857142857142
36061012101,1.0,2.142857142857143
36061012102,3.0,3.142857142857143
36061012200,4.0,3.4285714285714284
36061012400,2.0,3.2857142857142856
36061012500,9.8,6.857142857142857
36061012601,2.6,3.0
36061012602,2.4,2.4285714285714284
36061012700,4.6,8.714285714285714
36061012800,2.4,3.857142857142857
36061012901,6.4,6.428571428571429
36061012902,5.4,8.571428571428571
36061013000,4.6,3.0
36061013100,6.8,8.857142857142858
36061013201,1.0,2.142857142857143
36061013202,2.6,2.0
36061013203,2.0,2.0
36061013300,5.6,6.0
36061013400,5.4,3.5714285714285716
36061013501,3.0,3.2857142857142856
36061013502,4.0,4.0
36061013601,0.2,0.2857142857142857
36061013602,0.6,0.0
36061013603,0.2,0.5714285714285714
36061013604,1.0,2.7142857142857144
36061013700,7.0,10.285714285714286
36061013800,4.2,2.7142857142857144
36061013900,2.2,4.428571428571429
36061014000,4.0,3.857142857142857
36061014200,3.8,4.142857142857143
36061014300,7.6,6.857142857142857
36061014401,0.8,1.0
36061014402,4.0,2.857142857142857
36061014500,4.6,4.428571428571429
36061014601,1.8,1.5714285714285714
36061014602,1.6,0.7142857142857143
36061014700,0.8,0.8571428571428571
36061014801,1.0,1.4285714285714286
36061014802,2.0,2.857142857142857
36061014900,4.8,3.7142857142857144
36061015001,1.4,3.7142857142857144
36061015002,2.4,3.142857142857143
36061015101,0.2,1.5714285714285714
36061015102,6.0,3.857142857142857
36061015200,2.8,4.0
36061015301,3.0,2.5714285714285716
36061015302,4.2,6.571428571428571
36061015401,2.6,2.4285714285714284
36061015402,0.8,3.142857142857143
36061015403,0.4,0.5
36061015501,0.4,1.1428571428571428
36061015502,2.0,2.5714285714285716
36061015601,0.8,1.2857142857142858
36061015602,1.6,2.857142857142857
36061015700,6.4,6.714285714285714
36061015801,1.4,1.8571428571428572
36061015802,1.0,0.7142857142857143
36061015900,8.2,7.0
36061016001,1.8,3.2857142857142856
36061016002,0.2,0.5
36061016100,5.0,6.142857142857143
36061016200,1.6,4.142857142857143
36061016300,4.2,6.571428571428571
36061016400,2.6,5.714285714285714
36061016500,5.4,7.428571428571429
36061016600,3.8,5.142857142857143
36061016700,2.2,2.857142857142857
36061016800,1.2,3.4285714285714284
36061016900,8.0,6.857142857142857
36061017000,2.4,4.857142857142857
36061017100,1.8,3.0
36061017200,5.6,4.0
36061017300,5.0,7.142857142857143
36061017401,3.0,4.142857142857143
36061017402,2.4,2.857142857142857
36061017500,3.2,3.4285714285714284
36061017700,8.4,16.285714285714285
36061017800,8.6,7.142857142857143
36061017900,3.6,7.428571428571429
36061018000,1.4,2.0
36061018100,2.6,4.571428571428571
36061018200,1.6,3.5714285714285716
36061018300,8.2,9.0
36061018400,3.0,4.428571428571429
36061018500,2.6,1.8571428571428572
36061018600,4.8,1.5714285714285714
36061018700,2.0,4.714285714285714
36061018800,2.0,4.857142857142857
36061018900,3.0,7.714285714285714
36061019000,3.8,4.428571428571429
36061019100,5.6,4.285714285714286
36061019200,2.2,0.8571428571428571
36061019300,4.4,5.0
36061019400,3.2,2.5714285714285716
36061019500,2.0,3.7142857142857144
36061019600,2.0,3.857142857142857
36061019701,2.6,1.0
36061019702,3.2,1.7142857142857142
36061019800,4.2,5.0
36061019900,2.4,3.0
36061020000,4.0,6.428571428571429
36061020101,0.0,0.16666666666666666
36061020102,6.2,5.142857142857143
36061020300,0.0,0.6666666666666666
36061020500,1.8,3.0
36061020600,2.2,1.2857142857142858
36061020701,0.4,0.4
36061020800,1.6,3.857142857142857
36061020901,5.0,5.285714285714286
36061021000,2.6,1.8571428571428572
36061021100,17.0,15.285714285714286
36061021200,8.8,7.571428571428571
36061021303,5.6,6.285714285714286
36061021400,0.4,6.857142857142857
36061021500,0.8,2.857142857142857
36061021600,3.2,7.142857142857143
36061021703,0.8,2.4285714285714284
36061021800,12.0,19.0
36061021900,5.8,9.142857142857142
36061022000,3.4,8.0
36061022102,1.4,3.0
36061022200,5.8,9.428571428571429
36061022301,8.6,10.142857142857142
36061022302,10.6,7.285714285714286
36061022400,4.2,3.142857142857143
36061022500,6.4,9.0
36061022600,4.0,6.571428571428571
36061022700,23.4,22.428571428571427
36061022800,4.2,5.0
36061022900,15.0,10.428571428571429
36061023000,5.2,8.857142857142858
36061023100,7.6,8.571428571428571
36061023200,3.0,5.428571428571429
36061023300,6.4,7.714285714285714
36061023400,3.4,5.714285714285714
36061023501,11.4,15.285714285714286
36061023502,0.6,1.2857142857142858
36061023600,4.4,4.571428571428571
36061023700,4.8,7.714285714285714
36061023802,0.0,0.5
36061023803,0.4,0.2857142857142857
36061023804,0.25,0.0
36061023900,0.8,0.7142857142857143
36061024000,1.0,0.0
36061024100,12.2,17.285714285714285
36061024200,3.2,5.714285714285714
36061024301,2.6,7.0
36061024302,0.2,0.8571428571428571
36061024500,34.6,30.0
36061024700,5.2,7.857142857142857
36061024900,1.0,1.5714285714285714
36061025100,4.0,5.428571428571429
36061025300,9.0,7.714285714285714
36061025500,7.0,8.142857142857142
36061025700,6.2,5.714285714285714
36061025900,5.2,7.0
36061026100,7.8,10.0
36061026300,6.4,9.285714285714286
36061026500,5.4,7.571428571428571
36061026700,1.8,1.0
36061026900,10.0,9.142857142857142
36061027100,7.2,8.285714285714286
36061027300,5.6,9.571428571428571
36061027500,1.4,2.8333333333333335
36061027700,7.6,6.714285714285714
36061027900,7.2,9.857142857142858
36061028100,0.8,1.2857142857142858
36061028300,5.8,8.285714285714286
36061028500,4.6,6.0
36061028700,5.6,9.571428571428571
36061029100,8.6,9.571428571428571
36061029300,9.2,10.142857142857142
36061029500,7.4,14.428571428571429
36061029700,1.6,3.0
36061029900,3.4,3.857142857142857
36061030300,7.2,13.285714285714286
36061030700,5.4,6.571428571428571
36061030900,38.2,22.142857142857142
36061031100,1.8,0.5714285714285714
36061031703,10.2,11.714285714285714
36061031704,8.2,5.0
36061031900,0.0,0.2857142857142857
36081000101,30.4,40.0
36081000102,5.2,7.714285714285714
36081000103,1.0,1.6666666666666667
36081000104,6.6,5.428571428571429
36081000200,112.4,87.28571428571429
36081000400,29.2,25.428571428571427
36081000600,12.4,11.285714285714286
36081000701,180.2,196.71428571428572
36081000702,19.0,23.285714285714285
36081000800,8.2,8.285714285714286
36081001000,9.6,11.857142857142858
36081001200,18.2,24.0
36081001400,13.6,20.428571428571427
36081001600,9.4,12.0
36081001800,4.6,3.0
36081001901,4.0,4.428571428571429
36081001902,8.6,9.571428571428571
36081001903,20.2,20.571428571428573
36081002000,2.6,4.428571428571429
36081002200,3.6,5.0
36081002400,4.4,4.428571428571429
36081002500,1.0,2.857142857142857
36081002600,3.4,3.2857142857142856
36081002800,6.4,4.714285714285714
36081003000,5.0,4.428571428571429
36081003100,16.2,11.428571428571429
36081003200,5.0,5.571428571428571
36081003301,12.8,6.714285714285714
36081003302,8.2,10.285714285714286
36081003400,9.8,8.142857142857142
36081003600,3.8,7.857142857142857
36081003700,2.2,0.5714285714285714
36081003800,6.2,6.714285714285714
36081003900,7.2,7.0
36081004001,2.6,4.714285714285714
36081004002,3.0,4.142857142857143
36081004200,7.4,7.285714285714286
36081004300,1.8,1.2857142857142858
36081004401,8.0,6.142857142857143
36081004500,4.8,2.857142857142857
36081004700,5.6,2.142857142857143
36081005000,0.0,0.0
36081005100,6.2,14.285714285714286
36081005200,2.8,4.285714285714286
36081005300,2.8,4.428571428571429
36081005400,6.4,7.428571428571429
36081005500,10.4,9.714285714285714
36081005700,6.8,7.142857142857143
36081005800,13.6,15.571428571428571
36081005900,3.8,2.5714285714285716
36081006100,7.6,7.0
36081006201,5.4,4.142857142857143
36081006202,18.8,19.285714285714285
36081006300,13.8,11.0
36081006501,136.6,147.85714285714286
36081006502,5.4,7.857142857142857
36081006900,4.8,7.285714285714286
36081007100,4.0,3.857142857142857
36081007300,1.6,2.4285714285714284
36081007500,7.8,6.714285714285714
36081007700,2.6,1.0
36081007900,4.4,5.857142857142857
36081008100,11.4,14.571428571428571
36081008300,4.8,5.428571428571429
36081008500,5.6,7.285714285714286
36081008600,7.4,9.285714285714286
36081008700,5.4,3.857142857142857
36081008800,12.4,9.857142857142858
36081009100,10.0,7.571428571428571
36081009400,5.8,6.428571428571429
36081009500,4.4,4.714285714285714
36081009600,6.4,5.571428571428571
36081009700,1.8,5.714285714285714
36081009800,3.0,4.285714285714286
36081009900,0.8,0.42857142857142855
36081010000,6.8,4.857142857142857
36081010100,3.4,3.4285714285714284
36081010200,5.6,4.142857142857143
36081010300,4.8,8.571428571428571
36081010400,3.2,2.2857142857142856
36081010500,2.4,2.5714285714285716
36081010600,7.0,10.285714285714286
36081010701,1.2,1.4285714285714286
36081010800,4.6,7.714285714285714
36081011000,4.4,4.857142857142857
36081011100,4.0,3.5714285714285716
36081011200,2.6,2.857142857142857
36081011300,11.6,11.857142857142858
36081011400,7.2,4.571428571428571
36081011500,10.4,13.428571428571429
36081011600,3.4,4.857142857142857
36081011700,4.6,4.285714285714286
36081011800,2.4,7.142857142857143
36081011900,7.6,6.571428571428571
36081012000,3.8,3.7142857142857144
36081012100,2.6,5.571428571428571
36081012200,3.6,5.428571428571429
36081012301,12.4,8.0
36081012400,3.4,2.7142857142857144
36081012500,3.8,4.571428571428571
36081012601,4.4,3.857142857142857
36081012602,4.6,9.0
36081012800,4.8,4.142857142857143
36081013000,2.8,2.2857142857142856
36081013200,1.2,2.0
36081013400,7.2,7.285714285714286
36081013500,1.4,2.0
36081013600,1.2,1.5714285714285714
36081013700,2.6,4.714285714285714
36081013800,3.6,4.857142857142857
36081014000,3.6,4.571428571428571
36081014100,2.6,3.7142857142857144
36081014201,1.8,2.4285714285714284
36081014202,2.4,3.2857142857142856
36081014300,4.6,5.142857142857143
36081014400,12.0,27.571428571428573
36081014500,5.4,3.857142857142857
36081014700,3.8,4.428571428571429
36081014800,2.4,3.0
36081014900,7.4,3.2857142857142856
36081015000,2.8,3.7142857142857144
36081015100,5.4,6.857142857142857
36081015200,7.6,7.142857142857143
36081015300,3.8,4.857142857142857
36081015400,2.8,5.571428571428571
36081015500,2.0,2.0
36081015600,9.2,15.428571428571429
36081015700,2.8,3.2857142857142856
36081015801,8.0,7.0
36081015802,16.4,14.285714285714286
36081015900,5.0,8.571428571428571
36081016100,3.0,2.5714285714285716
36081016300,3.2,4.571428571428571
36081016400,8.6,9.0
36081016600,7.6,7.428571428571429
36081016800,4.4,4.857142857142857
36081016900,13.0,7.571428571428571
36081017000,1.8,7.142857142857143
36081017101,2.6,1.7142857142857142
36081017102,4.0,4.857142857142857
36081017200,4.4,7.285714285714286
36081017400,7.2,3.5714285714285716
36081017600,6.0,4.857142857142857
36081017800,6.4,6.857142857142857
36081017901,6.2,6.571428571428571
36081017902,4.2,3.7142857142857144
36081018000,2.0,3.5714285714285716
36081018101,1.2,3.4285714285714284
36081018102,4.4,5.142857142857143
36081018200,6.6,3.0
36081018300,5.8,4.571428571428571
36081018401,2.6,3.7142857142857144
36081018402,6.8,3.2857142857142856
36081018501,3.2,6.0
36081018502,6.6,7.428571428571429
36081018600,5.2,3.7142857142857144
36081018700,4.2,8.714285714285714
36081018800,8.6,5.714285714285714
36081018900,7.0,9.571428571428571
36081019000,6.4,4.857142857142857
36081019200,2.2,2.2857142857142856
36081019400,2.8,4.0
36081019600,4.2,3.857142857142857
36081019800,3.6,3.7142857142857144
36081019901,7.6,9.428571428571429
36081019902,7.6,5.571428571428571
36081019903,0.0,0.8
36081020200,1.2,1.4285714285714286
36081020400,4.8,3.857142857142857
36081020500,3.4,4.714285714285714
36081020600,5.6,5.428571428571429
36081020800,7.6,7.285714285714286
36081021200,9.6,8.0
36081021400,7.8,7.285714285714286
36081021601,2.2,2.2857142857142856
36081021602,0.4,0.8571428571428571
36081021603,0.0,0.16666666666666666
36081021900,3.4,4.857142857142857
36081022001,5.0,10.428571428571429
36081022002,6.2,4.142857142857143
36081022900,26.8,30.428571428571427
36081023000,0.8,3.142857142857143
36081023200,2.4,2.857142857142857
36081023501,1.2,4.0
36081023502,1.2,2.4285714285714284
36081023600,1.4,3.0
36081023800,1.8,1.8571428571428572
36081024000,4.2,3.5714285714285716
36081024300,17.2,15.714285714285714
36081024500,7.0,8.285714285714286
36081024600,0.0,0.7142857142857143
36081024700,2.2,1.5714285714285714
36081024900,3.2,5.714285714285714
36081025100,6.6,6.714285714285714
36081025301,2.4,3.5714285714285716
36081025302,2.2,2.4285714285714284
36081025401,7.2,5.0
36081025402,2.0,5.285714285714286
36081025500,4.4,4.428571428571429
36081025700,2.4,4.142857142857143
36081025800,3.6,3.857142857142857
